Name	W1	W1_err	W1_extended?	W2	W2_err	W2_extended?	W3	W3_err	W3_extended?	W4	W4_err	W4_extended?
2MASXJ12313717-4758019	0.02178376	0.00109582	TRUE	0.022983805	0.001156188	TRUE	0.080982795	0.01215566	TRUE	0.160566022	0.024111174	TRUE
2MASXJ12335145-2103448	0.006926803	0.000348449	TRUE	0.008298927	0.000417473	TRUE	0.021917588	0.003290674	TRUE	0.058837424	0.008875792	TRUE
2MASXJ12475784-5829599	0.007405359	0.000376498	TRUE	0.005646398	0.000288057	TRUE	0.006355495	0.001052018	TRUE	0.016164915	0.00258856	TRUE
2MASXJ13411287-1438407	0.024667937	0.001240907	TRUE	0.030214954	0.001519947	TRUE	0.072043162	0.010813805	TRUE	0.115785359	0.017406443	TRUE
2MASXJ13512953-1813468	0.013814848	0.000694949	TRUE	0.013758513	0.000692115	TRUE	0.011533189	0.001734668	TRUE	0.015127719	0.002406939	TRUE
2MASXJ14080674-3023537	0.008498315	0.000461479	FALSE	0.012263712	0.000657466	FALSE	0.032448361	0.004890687	FALSE	0.061837745	0.009459765	FALSE
2MASXJ14530794+2554327	0.004728747	0.000237877	TRUE	0.004850332	0.000243993	TRUE	0.004979083	0.00075092	TRUE	0.005636032	0.001016402	TRUE
2MASXJ15064412+0351444	0.020950064	0.001130251	FALSE	0.011449405	0.000610085	FALSE	0.003063847	0.000478332	FALSE	0.006859871	0.001365187	FALSE
2MASXJ15115979-2119015	0.036352379	0.001828687	TRUE	0.045021705	0.002260613	TRUE	0.096292567	0.014453684	TRUE	0.241687198	0.036304719	TRUE
2MASXJ15462424+6929102	0.005804073	0.000291971	TRUE	0.003748193	0.000188551	TRUE	0.007184437	0.00107931	TRUE	0.033732898	0.005085228	TRUE
2MASXJ16481523-3035037	0.012541403	0.000639814	TRUE	0.012571049	0.000633756	TRUE	0.016366259	0.002469888	TRUE	0.018576908	0.003116143	TRUE
2MASXJ18570768-7828212	0.027348458	0.001375749	TRUE	0.0328263	0.001651309	TRUE	0.054349151	0.008157903	TRUE	0.108756105	0.016365653	TRUE
2MASXJ19373299-0613046	0.076583081	0.003852471	TRUE	0.083757159	0.004213359	TRUE	0.331430723	0.049738032	TRUE	0.628135945	0.094295907	TRUE
2MASXJ19380437-5109497	0.010345372	0.000520418	TRUE	0.010591842	0.000532817	TRUE	0.016082346	0.002415261	TRUE	0.029578316	0.004592132	TRUE
2MASXJ20005575-1810274	0.05168123	0.002599796	TRUE	0.081174933	0.004075926	TRUE	0.171235089	0.025702689	TRUE	0.312790567	0.046956189	TRUE
2MASXJ20101740+4800214	0.007793505	0.000394994	TRUE	0.005299342	0.000271363	TRUE	0.012370657	0.001857836	TRUE	0.024414827	0.003784253	TRUE
2MASXJ20183871+4041003	0.04193077	0.002113896	TRUE	0.036933625	0.001925218	TRUE	0.106070048	0.016030031	TRUE	0.141662091	0.077020008	TRUE
2MASXJ21090996-0940147	0.064111042	0.003225072	TRUE	0.062664552	0.003152307	TRUE	0.111787376	0.016779482	TRUE	0.174764672	0.026273022	TRUE
2MASXJ21355399+4728217	0.017303455	0.000874517	TRUE	0.020769304	0.001047063	TRUE	0.049795806	0.007476267	TRUE	0.13027277	0.019593506	TRUE
2MASXJ23272195+1524375	0.012839048	0.000645861	TRUE	0.011540429	0.000580535	TRUE	0.019751167	0.002968255	TRUE	0.038801958	0.005900757	TRUE
2MFGC02280	0.021190092	0.001065956	TRUE	0.01553896	0.00078338	TRUE	0.051807515	0.007785763	TRUE	0.094461241	0.014349808	TRUE
3C111.0	0.029318795	0.001474866	TRUE	0.035956011	0.001808748	TRUE	0.044457947	0.006683886	TRUE	0.071412369	0.010837327	TRUE
3C120	0.055326454	0.002778031	TRUE	0.074786281	0.003755141	TRUE	0.167954933	0.025210331	TRUE	0.357152461	0.053631303	TRUE
4U1344-60	0.063464789	0.003423912	FALSE	0.094584928	0.005010536	FALSE	0.257746492	0.03880456	FALSE	0.629294081	0.094865965	FALSE
6dFJ0626586-370559	0.007286733	0.000395687	FALSE	0.008876095	0.000472965	FALSE	0.033635103	0.005069555	FALSE	0.064692457	0.01002721	FALSE
6dFJ2132022-334254	0.006958776	0.000350057	TRUE	0.008429891	0.000426047	TRUE	0.026109152	0.003922348	TRUE	0.058729141	0.008853407	TRUE
Ark120	0.100541677	0.005048361	TRUE	0.124328732	0.006242748	TRUE	0.182452328	0.027386416	TRUE	0.197958173	0.029726114	TRUE
ARK241	0.015550088	0.000782239	TRUE	0.016048038	0.000807288	TRUE	0.029784668	0.004474517	TRUE	0.04567238	0.006924314	TRUE
ARK347	0.020784177	0.001045537	TRUE	0.020654845	0.001039031	TRUE	0.061431733	0.009221011	TRUE	0.124753761	0.018772985	TRUE
ARP102B	0.013833524	0.000695888	TRUE	0.012388592	0.000623201	TRUE	0.024819485	0.00372636	TRUE	0.044345918	0.006685139	TRUE
ARP151	0.01203223	0.000605275	TRUE	0.013224264	0.000665239	TRUE	0.016685891	0.002505902	TRUE	0.030378997	0.004630246	TRUE
AXJ1737.4-2907	0.055479538	0.003169369	FALSE	0.062953798	0.003441577	FALSE	0.121784709	0.018355653	FALSE	0.320076395	0.048395945	FALSE
CenA	2.431902302	0.166836969	FALSE	2.148678826	0.134631464	FALSE	2.833670886	0.426202901	FALSE	5.950773738	0.897078027	FALSE
CGCG102-048	0.00916951	0.000461267	TRUE	0.005756672	0.000290217	TRUE	0.007862296	0.001186526	TRUE	0.015324046	0.002673544	TRUE
CGCG122-055	0.011894134	0.000598328	TRUE	0.012653828	0.000636544	TRUE	0.047730146	0.007164379	TRUE	0.136538034	0.020535825	TRUE
CGCG229-015	0.007273322	0.000365881	TRUE	0.006960203	0.000350891	TRUE	0.017963575	0.002697785	TRUE	0.042116633	0.006349075	TRUE
CGCG300-062	0.005381865	0.000270732	TRUE	0.005265286	0.000264867	TRUE	0.010794257	0.001620634	TRUE	0.021069472	0.003183145	TRUE
CGCG312-012	0.012460806	0.000626834	TRUE	0.009250634	0.000465348	TRUE	0.009331456	0.001404171	TRUE	0.012105241	0.002052723	TRUE
CGCG319-007	0.013897377	0.0006991	TRUE	0.015283469	0.000768827	TRUE	0.038547193	0.005786002	TRUE	0.074482397	0.011197215	TRUE
CGCG341-006	0.007567159	0.000380662	TRUE	0.008298927	0.000417473	TRUE	0.030394343	0.004562244	TRUE	0.109157517	0.016391487	TRUE
CGCG367-009	0.009748389	0.000490387	TRUE	0.007547827	0.000379689	TRUE	0.015093597	0.002267494	TRUE	0.032602706	0.004921783	TRUE
CGCG420-015	0.042749677	0.002146531	TRUE	0.070505328	0.003540187	TRUE	0.196604188	0.029510635	TRUE	0.361454509	0.054277314	TRUE
CGCG468-002NED01	0.030292341	0.00152384	TRUE	0.025669768	0.001291304	TRUE	0.084565411	0.012700106	TRUE	0.290304419	0.043624151	TRUE
CGCG493-002	0.022915685	0.001152761	TRUE	0.025528302	0.001284188	TRUE	0.071778233	0.010774039	TRUE	0.150263551	0.022571638	TRUE
CGCG535-012	0.016052627	0.000807519	TRUE	0.0175619	0.000883442	TRUE	0.027742744	0.004165254	TRUE	0.049450813	0.007483413	TRUE
ESO005-G004	0.201619641	0.01012365	TRUE	0.128653598	0.00647185	TRUE	0.492484724	0.073922825	TRUE	0.758671285	0.113962791	TRUE
ESO031-G008	0.011003887	0.000553545	TRUE	0.010341213	0.000520209	TRUE	0.016246111	0.002439167	TRUE	0.023516541	0.00355573	TRUE
ESO033-G002	0.048543696	0.002437458	TRUE	0.057308882	0.002882892	TRUE	0.167800312	0.025187122	TRUE	0.302868179	0.04547978	TRUE
ESO103-035	0.04264698	0.002145333	TRUE	0.088173763	0.004427348	TRUE	0.418669555	0.062830023	TRUE	1.479203472	0.222058353	TRUE
ESO121-IG028	0.017169044	0.00086368	TRUE	0.011245312	0.000568338	TRUE	0.01525982	0.002293284	TRUE	0.027910874	0.004235671	TRUE
ESO137-34	0.43405636	0.021882498	TRUE	0.293070094	0.014742734	TRUE	0.280769163	0.042194692	TRUE	0.543217106	0.081889877	TRUE
ESO139-G012	0.052933771	0.002668601	TRUE	0.043035013	0.002164853	TRUE	0.107051502	0.016072551	TRUE	0.141271204	0.021296608	TRUE
ESO141-G055	0.072035425	0.003617016	TRUE	0.086890342	0.004362906	TRUE	0.131931776	0.019803192	TRUE	0.182714678	0.027456601	TRUE
ESO157-G023	0.023743576	0.001280961	FALSE	0.026703704	0.001422914	FALSE	0.040620888	0.006118923	FALSE	0.067015218	0.010202508	FALSE
ESO195-IG021NED03	0.007975039	0.00040118	TRUE	0.007631711	0.000383909	TRUE	0.018314403	0.002751352	TRUE	0.044550609	0.006774975	TRUE
ESO197-G027	0.011069623	0.000556851	TRUE	0.010200511	0.000514248	TRUE	0.036273776	0.005444758	TRUE	0.087187384	0.013143482	TRUE
ESO198-024	0.016156457	0.000812742	TRUE	0.017114787	0.00086095	TRUE	0.022612543	0.003395013	TRUE	0.031722941	0.004800646	TRUE
ESO209-G012	0.046572852	0.002342822	TRUE	0.056574658	0.002845958	TRUE	0.134645785	0.02021057	TRUE	0.290839672	0.043673536	TRUE
ESO244-IG030	0.014918764	0.00075048	TRUE	0.012584093	0.000633036	TRUE	0.04716206	0.007080841	TRUE	0.102909068	0.015485789	TRUE
ESO263-G013	0.019522383	0.000982063	TRUE	0.020750183	0.001043827	TRUE	0.055923297	0.008396239	TRUE	0.112941525	0.017004876	TRUE
ESO297-018	0.033957275	0.001708202	TRUE	0.026830078	0.001349673	TRUE	0.074266467	0.011147528	TRUE	0.107858319	0.016352221	TRUE
ESO323-077	0.199955262	0.010040079	TRUE	0.224813267	0.01128824	TRUE	0.464293671	0.069676865	TRUE	0.925664581	0.138960972	TRUE
ESO362-18	0.041393566	0.002078438	TRUE	0.03856754	0.001940119	TRUE	0.156889097	0.02354933	TRUE	0.355839083	0.053434082	TRUE
ESO374-G044	0.012041713	0.000605752	TRUE	0.009517861	0.000478791	TRUE	0.052755942	0.007920698	TRUE	0.170305203	0.025591825	TRUE
ESO383-18	0.038630723	0.001939711	TRUE	0.069473941	0.0034884	TRUE	0.165041349	0.024767867	TRUE	0.296792995	0.04455463	TRUE
ESO399-20	0.033770138	0.001698789	TRUE	0.037309715	0.001876845	TRUE	0.068610844	0.010298609	TRUE	0.09809653	0.014769761	TRUE
ESO417-G006	0.022016391	0.001107523	TRUE	0.014143976	0.000711505	TRUE	0.016716656	0.002512221	TRUE	0.038598768	0.005846406	TRUE
ESO426-G002	0.029986987	0.001508479	TRUE	0.026171098	0.001319389	TRUE	0.071514279	0.010737046	TRUE	0.166898966	0.025102222	TRUE
ESO439-G009	0.028886059	0.001453098	TRUE	0.018851216	0.000950364	TRUE	0.079849349	0.011991844	TRUE	0.196439092	0.029545166	TRUE
ESO464-G016	0.007822271	0.000393495	TRUE	0.005956922	0.000301912	TRUE	0.014886506	0.002241211	TRUE	0.037295261	0.005712772	TRUE
ESO479-G031	0.014412726	0.000725024	TRUE	0.009040064	0.000454756	TRUE	0.009110651	0.001370945	TRUE	0.013988574	0.002212036	TRUE
ESO490-IG026	0.046658722	0.002347142	TRUE	0.046754341	0.002351952	TRUE	0.137782089	0.020681334	TRUE	0.400362734	0.060119914	TRUE
ESO499-G041	0.025759228	0.001295804	TRUE	0.022983805	0.001156188	TRUE	0.054399231	0.00816542	TRUE	0.09121235	0.013750245	TRUE
ESO506-G027	0.038206111	0.001921938	TRUE	0.045605995	0.002294185	TRUE	0.122798416	0.018432259	TRUE	0.207039708	0.031100193	TRUE
ESO509-G038	0.014905029	0.000749789	TRUE	0.011885623	0.0005979	TRUE	0.032869475	0.004934973	TRUE	0.081969757	0.012356925	TRUE
ESO509-IG066NED01	0.015062196	0.000757696	TRUE	0.014039103	0.00070623	TRUE	0.067401782	0.010117126	TRUE	0.212631654	0.031952236	TRUE
ESO511-G030	0.040117405	0.002018085	TRUE	0.033901736	0.001705409	TRUE	0.076699541	0.011518803	TRUE	0.091802318	0.013848639	TRUE
ESO533-G050	0.021674352	0.001090317	TRUE	0.013078909	0.000661008	TRUE	0.01791222	0.002703194	TRUE	0.020959139	0.00344388	TRUE
ESO548-G081	0.475538131	0.023877544	TRUE	0.508607705	0.025538021	TRUE	0.241360979	0.036228708	TRUE	0.220148603	0.033270363	TRUE
ESO549-G049	0.03775138	0.001895558	TRUE	0.033964243	0.001708553	TRUE	0.118684161	0.017814702	TRUE	0.214611825	0.032237628	TRUE
ESO553-G022	0.010694146	0.000537963	TRUE	0.008617306	0.000433489	TRUE	0.012892864	0.001939172	TRUE	0.01565213	0.002546921	TRUE
ESO553-G043	0.011993138	0.000603308	TRUE	0.010889851	0.000547808	TRUE	0.026109152	0.003921095	TRUE	0.071326949	0.010759872	TRUE
ESO565-G019	0.049128425	0.002471379	TRUE	0.03035442	0.001526963	TRUE	0.093323875	0.014008078	TRUE	0.243026508	0.036505901	TRUE
ESO578-G009	0.01131704	0.000571963	TRUE	0.010313877	0.000518834	TRUE	0.025118446	0.003774863	TRUE	0.052778087	0.008001598	TRUE
Fairall1146	0.04255326	0.002140619	TRUE	0.054177871	0.002725389	TRUE	0.163377695	0.02452328	TRUE	0.337328975	0.050654537	TRUE
Fairall272	0.017097509	0.000860081	TRUE	0.021888799	0.001101104	TRUE	0.043370334	0.006509964	TRUE	0.060933152	0.009191938	TRUE
Fairall49	0.115593347	0.00580413	TRUE	0.163916222	0.0082305	TRUE	0.373932113	0.056116245	TRUE	0.69127945	0.103775024	TRUE
Fairall51	0.110594324	0.005553121	TRUE	0.131893058	0.006622565	TRUE	0.286017604	0.042931746	TRUE	0.639224845	0.095960576	TRUE
Fairall9	0.070037855	0.003516715	TRUE	0.100791042	0.005060882	TRUE	0.218168861	0.032740748	TRUE	0.306798793	0.046056703	TRUE
HB890241+622	0.095264883	0.005173114	FALSE	0.152553416	0.008178488	FALSE	0.357431451	0.05381245	FALSE	0.657133559	0.099202467	FALSE
IC0486	0.03114102	0.001566532	TRUE	0.029527178	0.001485349	TRUE	0.0722425	0.010843726	TRUE	0.158508898	0.023852468	TRUE
IC1657	0.052063437	0.00261419	TRUE	0.031990567	0.001609268	TRUE	0.108540736	0.016292156	TRUE	0.196812939	0.02958762	TRUE
IC1816	0.033318718	0.00167608	TRUE	0.02540618	0.001278044	TRUE	0.111859115	0.01679025	TRUE	0.300626955	0.045143229	TRUE
IC2461	0.036085509	0.001811912	TRUE	0.024947207	0.001254956	TRUE	0.067358555	0.010113112	TRUE	0.106967944	0.016160562	TRUE
IC2637	0.024271034	0.001220941	TRUE	0.018371278	0.000924157	TRUE	0.088771055	0.013324692	TRUE	0.11935151	0.017950908	TRUE
IC2921	0.013537739	0.000681009	TRUE	0.014688299	0.000738887	TRUE	0.023374881	0.003509469	TRUE	0.047530615	0.007228156	TRUE
IC4329A	0.207650431	0.010426466	TRUE	0.339017359	0.017022614	TRUE	0.876582435	0.131549318	TRUE	1.755713493	0.263568099	TRUE
IC4518A	0.029970107	0.001627449	FALSE	0.051682008	0.002770706	FALSE	0.218912913	0.032958041	FALSE	0.87101958	0.131592376	FALSE
IC4709	0.025997575	0.001307794	TRUE	0.026291898	0.0013226	TRUE	0.070663113	0.010606658	TRUE	0.171416904	0.025794869	TRUE
IC5063	0.112379808	0.005653206	TRUE	0.137955613	0.006939783	TRUE	0.786812735	0.118077519	TRUE	2.521319703	0.378610472	TRUE
IGRJ11366-6002	0.02982173	0.00150719	TRUE	0.021528905	0.001083	TRUE	0.05171217	0.007840599	TRUE	0.121242155	0.018479245	TRUE
IGRJ23308+7120	0.009039259	0.000454715	TRUE	0.00657994	0.000331721	TRUE	0.020192624	0.003034598	TRUE	0.028213284	0.00428594	TRUE
IISZ010	0.010561676	0.0005698	FALSE	0.017132547	0.000912913	FALSE	0.062458675	0.009408455	FALSE	0.127073106	0.019324476	FALSE
IIZw083	0.045194781	0.002505541	FALSE	0.070947872	0.003780478	FALSE	0.298037822	0.044894893	FALSE	0.778444971	0.118134481	FALSE
IRAS03219+4031	0.003460097	0.000191823	FALSE	0.003169125	0.000173251	FALSE	0.025910237	0.003910202	FALSE	0.152204649	0.023146322	FALSE
IRAS04124-0803	0.04398786	0.002373135	FALSE	0.066714761	0.003554915	FALSE	0.207010686	0.031166122	FALSE	0.440609287	0.066865548	FALSE
IRAS05078+1626	0.036973306	0.00200774	FALSE	0.054217486	0.002888994	FALSE	0.23156418	0.034862729	FALSE	0.900384308	0.135825519	FALSE
IRAS05218-1212	0.023731918	0.001193821	TRUE	0.029718161	0.001494956	TRUE	0.063737168	0.009567061	TRUE	0.136412336	0.020490996	TRUE
IRAS05589+2828	0.075116066	0.004078984	FALSE	0.105541178	0.005590931	FALSE	0.231202627	0.034827181	FALSE	0.499866056	0.07551904	FALSE
KAZ320	0.016193206	0.00087933	FALSE	0.022030377	0.001167036	FALSE	0.064326921	0.009695492	FALSE	0.147929111	0.022601173	FALSE
KUG1141+371	0.007757697	0.000390247	TRUE	0.006714628	0.000338511	TRUE	0.011491924	0.001730146	TRUE	0.018300108	0.002893826	TRUE
KUG1208+386	0.030363101	0.001527399	TRUE	0.032342345	0.001626964	TRUE	0.04888205	0.007337282	TRUE	0.076168155	0.011490182	TRUE
LCRSB034324.7-394349	0.026154482	0.001313259	TRUE	0.031810574	0.001597261	TRUE	0.050020659	0.007508189	TRUE	0.05809964	0.008742852	TRUE
LCRSB232242.2-384320	0.012015251	0.000604421	TRUE	0.009502151	0.000478001	TRUE	0.028339538	0.004256056	TRUE	0.035355228	0.005365404	TRUE
LEDA138501	0.008632425	0.000468762	FALSE	0.009986698	0.000535393	FALSE	0.018297542	0.002767354	FALSE	0.026281712	0.004139614	FALSE
LEDA170194	0.01432626	0.000720675	TRUE	0.013977257	0.000703118	TRUE	0.041304062	0.00620133	TRUE	0.069575069	0.010528825	TRUE
LEDA214543	0.018964706	0.000954009	TRUE	0.019942128	0.001003178	TRUE	0.019246396	0.002902645	TRUE	0.034148642	0.00521736	TRUE
LEDA38038	0.080934341	0.004063845	TRUE	0.096077554	0.00482421	TRUE	0.212418708	0.031877819	TRUE	0.533155197	0.080037376	TRUE
M106	1.725571015	0.091410284	TRUE	0.970558989	0.051716511	TRUE	1.879285504	0.282232718	TRUE	2.150075184	0.324123432	TRUE
MCG-01-05-047	0.063523269	0.003195504	TRUE	0.049822089	0.002506273	TRUE	0.1399564	0.021007702	TRUE	0.248687323	0.037515186	TRUE
MCG-01-09-045	0.018808152	0.000946134	TRUE	0.011862371	0.00059673	TRUE	0.011437982	0.001735794	TRUE	0.011688894	0.002375787	TRUE
MCG-01-13-025	0.037080546	0.001861875	TRUE	0.030659954	0.001542333	TRUE	0.033942936	0.005099209	TRUE	0.042911474	0.006540396	TRUE
MCG-01-24-012	0.012697927	0.000638762	TRUE	0.018256686	0.000918393	TRUE	0.064683389	0.009709091	TRUE	0.186919085	0.028068445	TRUE
MCG-01-30-041	0.021803833	0.00109683	TRUE	0.017710138	0.000890899	TRUE	0.056285012	0.008450547	TRUE	0.132206755	0.019943763	TRUE
MCG-01-33-063	0.011275423	0.000567204	TRUE	0.006960203	0.00035276	TRUE	0.021144273	0.003181729	TRUE	0.03678355	0.005740256	TRUE
MCG-01-40-001	0.026175096	0.001316724	TRUE	0.018253215	0.000920217	TRUE	0.070773615	0.010625844	TRUE	0.254934092	0.038309039	TRUE
MCG-02-02-095	0.004606094	0.000231707	TRUE	0.002988284	0.000151928	TRUE	0.009664798	0.001455856	TRUE	0.028109534	0.004317486	TRUE
MCG-02-08-014	0.019317287	0.000971746	TRUE	0.021407774	0.001076907	TRUE	0.031648229	0.004751617	TRUE	0.082674854	0.012455246	TRUE
MCG-02-08-038	0.023353185	0.001174769	TRUE	0.024511591	0.001233042	TRUE	0.036303576	0.005453845	TRUE	0.066707312	0.010086228	TRUE
MCG-02-12-050	0.017969369	0.000903939	TRUE	0.018189549	0.000915015	TRUE	0.04040106	0.006067466	TRUE	0.074413828	0.011271175	TRUE
MCG-02-14-009	0.044231619	0.002225048	TRUE	0.038284408	0.001925877	TRUE	0.080018934	0.012013922	TRUE	0.130874081	0.019704865	TRUE
MCG-03-04-072	0.015788691	0.000794242	TRUE	0.018187437	0.000914909	TRUE	0.024839875	0.003728509	TRUE	0.048325175	0.007289989	TRUE
MCG-03-34-064	0.061247489	0.003075336	TRUE	0.110392451	0.005542985	TRUE	0.639545402	0.09597701	TRUE	1.816468695	0.272688683	TRUE
MCG-05-23-016	0.126395857	0.006346542	TRUE	0.164824564	0.00827611	TRUE	0.550038088	0.082544587	TRUE	1.357855784	0.203841611	TRUE
MCG-06-30-015	0.099022261	0.004972069	TRUE	0.123771865	0.006214787	TRUE	0.269148996	0.040399738	TRUE	0.49802787	0.074764054	TRUE
MCG-07-03-007	0.013871801	0.000697813	TRUE	0.011340232	0.000570464	TRUE	0.034897375	0.005238158	TRUE	0.09973639	0.015016664	TRUE
MCG+00-09-042	0.023170363	0.001165573	TRUE	0.027811341	0.001399035	TRUE	0.056701267	0.008513043	TRUE	0.135660573	0.020450806	TRUE
MCG+01-57-016	0.027856903	0.001401327	TRUE	0.027581758	0.001387485	TRUE	0.073247493	0.010994578	TRUE	0.164306085	0.024690335	TRUE
MCG+02-21-013	0.017113263	0.000860874	TRUE	0.013849112	0.000696672	TRUE	0.032598136	0.004895616	TRUE	0.048938837	0.007527455	TRUE
MCG+02-57-002	0.010021502	0.000504126	TRUE	0.009397708	0.000472747	TRUE	0.026521175	0.00398724	TRUE	0.068053998	0.010452759	TRUE
MCG+04-22-042	0.037543334	0.001888597	TRUE	0.042640465	0.002145006	TRUE	0.087094908	0.013073099	TRUE	0.13933289	0.020956182	TRUE
MCG+04-48-002	0.05280661	0.002656408	TRUE	0.046530677	0.00235166	TRUE	0.276612232	0.041519983	TRUE	0.511950436	0.076854113	TRUE
MCG+05-03-013	0.016358099	0.000822885	TRUE	0.013008342	0.000654378	TRUE	0.033480564	0.005026721	TRUE	0.073731598	0.01112262	TRUE
MCG+05-28-032	0.023941212	0.00120435	TRUE	0.02417528	0.001216124	TRUE	0.038472411	0.005779667	TRUE	0.083132997	0.012532284	TRUE
MCG+06-16-028	0.04885768	0.002457759	TRUE	0.058266903	0.002931085	TRUE	0.183312788	0.027515573	TRUE	0.334236324	0.050190134	TRUE
