Name	W1	W1_err	W1_extended?	W2	W2_err	W2_extended?	W3	W3_err	W3_extended?	W4	W4_err	W4_extended?
MCG-02-02-095	0.004732475	0.000258716	FALSE	0.003228043	0.000175291	FALSE	0.014095204	0.002135261	FALSE	0.042778733	0.006619965	FALSE
MCG-02-08-014	0.019290027	0.000970374	TRUE	0.023497515	0.001252072	FALSE	0.042500375	0.006405748	FALSE	0.102625113	0.015623817	FALSE
MCG-02-08-038	0.02332023	0.001173112	TRUE	0.024491869	0.00123205	TRUE	0.039883454	0.006015023	FALSE	0.086786794	0.013330025	FALSE
MCG-02-12-050	0.017969369	0.000903939	TRUE	0.019311764	0.001035316	FALSE	0.049430245	0.007450233	FALSE	0.099828293	0.01521543	FALSE
MCG-02-14-009	0.044231619	0.002225048	TRUE	0.038284408	0.001925877	TRUE	0.085269313	0.012851974	FALSE	0.158508898	0.02418794	FALSE
MCG-03-04-072	0.019343401	0.001050393	FALSE	0.023562531	0.001263203	FALSE	0.044339701	0.006687091	FALSE	0.084111165	0.012835089	FALSE
MCG-03-34-064	0.061247489	0.003075336	TRUE	0.110392451	0.005542985	TRUE	0.694178855	0.104510851	FALSE	2.08750689	0.314906318	FALSE
MCG-05-23-016	0.126395857	0.006346542	TRUE	0.172433616	0.009188174	FALSE	0.6188605	0.093171432	FALSE	1.675149788	0.251948722	FALSE
MCG-06-30-015	0.10311761	0.005599536	FALSE	0.134097887	0.007189075	FALSE	0.326883323	0.049268556	FALSE	0.683681214	0.10337344	FALSE
MCG-07-03-007	0.013762213	0.000692301	TRUE	0.011275593	0.000567213	TRUE	0.043638657	0.006577312	FALSE	0.142045643	0.021556422	FALSE
MCG+00-09-042	0.027172703	0.001475543	FALSE	0.034058219	0.001814802	FALSE	0.09384103	0.014152633	FALSE	0.198085938	0.03015693	FALSE
MCG+01-57-016	0.027856903	0.001401327	TRUE	0.027581758	0.001387485	TRUE	0.084254434	0.012691657	FALSE	0.235100551	0.035547492	FALSE
MCG+02-21-013	0.017113263	0.000860874	TRUE	0.013849112	0.000696672	TRUE	0.038088403	0.005740766	FALSE	0.063863637	0.009809141	FALSE
MCG+02-57-002	0.010474489	0.00056879	FALSE	0.010524996	0.000560827	FALSE	0.040550178	0.006119565	FALSE	0.106574584	0.016324764	FALSE
